sec	CH1	CH40	CH41	
56.1	0.0970459	0.31557	21.7147	
56.102	0.105591	0.312244	21.7147	
56.104	0.32959	0.30943	21.7147	
56.106	-0.135498	0.304993	21.7099	
56.108	0.0280762	0.305182	21.7099	
56.11	0.237427	0.306042	21.7051	
56.112	0.858765	0.3091	21.7051	
56.114	0.567627	0.314642	21.7002	
56.116	-0.272217	0.313995	21.6954	
56.118	-0.354614	0.313104	21.6857	
56.12	-0.463257	0.314429	21.6808	
56.122	-0.164185	0.312854	21.6711	
56.124	-0.168457	0.314423	21.6615	
56.126	-0.309448	0.315802	21.6566	
56.128	-0.539551	0.318286	21.6469	
56.13	-0.19043	0.31557	21.6421	
56.132	0.690918	0.322449	21.6372	
56.134	0.431519	0.325043	21.6324	
56.136	-0.223389	0.326672	21.6324	
56.138	-0.459595	0.330695	21.6324	
56.14	-0.0305176	0.326288	21.6324	
56.142	0.153809	0.324023	21.6324	
56.144	0.293579	0.32558	21.6324	
56.146	0.259399	0.327142	21.6372	
56.148	-0.509033	0.329669	21.6372	
56.15	-0.0964355	0.329382	21.6421	
56.152	0.0268555	0.328662	21.6421	
56.154	-0.507812	0.328351	21.6421	
56.156	-0.355835	0.325134	21.6469	
56.158	-0.144043	0.326428	21.6469	
56.16	0.130005	0.319989	21.6469	
56.162	-0.136719	0.319513	21.6518	
56.164	0.599976	0.320215	21.6518	
56.166	-0.286865	0.319666	21.6566	
56.168	-0.531616	0.321918	21.6566	
56.17	-0.0897217	0.322266	21.6566	
56.172	0.419922	0.322607	21.6566	
56.174	0.264893	0.314716	21.6615	
56.176	0.102539	0.312256	21.6615	
56.178	0.0976562	0.310797	21.6615	
56.18	0.402832	0.31394	21.6566	
56.182	-0.310669	0.314246	21.6566	
56.184	-0.499268	0.31366	21.6566	
56.186	0.210571	0.31319	21.6566	
56.188	0.332031	0.312207	21.6518	
56.19	0.110474	0.312524	21.6518	
56.192	-0.216675	0.311792	21.6469	
56.194	-0.429688	0.310132	21.6469	
56.196	-0.279541	0.307672	21.6469	
56.198	-0.228882	0.309924	21.6469	
56.2	0.230103	0.310413	21.6469	
56.202	0.369873	0.310999	21.6469	
56.204	0.161743	0.305963	21.6469	
56.206	-0.322876	0.306366	21.6469	
56.208	0.264893	0.307959	21.6469	
56.21	-0.147705	0.309216	21.6469	
56.212	0.31311	0.303571	21.6469	
56.214	-0.134888	0.303375	21.6421	
56.216	0.167847	0.293384	21.6421	
56.218	0.00793457	0.291583	21.6372	
56.22	-0.281372	0.288556	21.6372	
56.222	-0.132446	0.287561	21.6324	
56.224	0.24231	0.285486	21.6275	
56.226	-0.227051	0.286108	21.6275	
56.228	-0.0769043	0.281012	21.6227	
56.23	-0.174561	0.279553	21.6179	
56.232	0.108643	0.278345	21.6179	
56.234	0.0396729	0.276141	21.613	
56.236	-0.334473	0.274756	21.613	
56.238	0.0622559	0.266223	21.613	
56.24	0.338745	0.262793	21.6179	
56.242	-0.0415039	0.257574	21.6227	
56.244	0.230103	0.255499	21.6275	
56.246	-0.36499	0.258765	21.6324	
56.248	-1.07605	0.26853	21.6372	
56.25	-0.106812	0.269342	21.6469	
56.252	0.252686	0.267365	21.6518	
56.254	-0.0152588	0.267023	21.6615	
56.256	0.0177002	0.267157	21.6711	
56.258	-0.108032	0.267017	21.676	
56.26	-0.0402832	0.262531	21.6857	
56.262	-0.866699	0.271039	21.6905	
56.264	0.0408936	0.268256	21.6954	
56.266	0.700073	0.269739	21.6954	
56.268	-0.161743	0.266364	21.7002	
56.27	-0.238647	0.26767	21.7002	
56.272	-0.124512	0.266089	21.7002	
56.274	0.551147	0.269977	21.7002	
56.276	-0.0872803	0.267407	21.6954	
56.278	-0.0671387	0.26698	21.6905	
56.28	0.441284	0.267444	21.6857	
56.282	0.335693	0.265192	21.676	
56.284	0.584106	0.269849	21.6663	
56.286	-0.170898	0.267224	21.6518	
56.288	-0.0915527	0.267847	21.6421	
56.29	-0.52124	0.270557	21.6275	
56.292	0.147705	0.271448	21.613	
56.294	0.370483	0.274701	21.5985	
56.296	0.0836182	0.271332	21.5888	
56.298	-0.300293	0.269629	21.5742	
56.3	-0.065918	0.269318	21.5646	
56.302	0.122681	0.269489	21.5597	
56.304	-0.583496	0.272028	21.55	
56.306	-0.251465	0.273187	21.55	
56.308	0.175781	0.274664	21.5452	
56.31	0.509033	0.27738	21.5452	
56.312	0.546265	0.274255	21.5452	
56.314	-0.289917	0.271478	21.5452	
56.316	-0.847168	0.277228	21.5452	
56.318	-0.71106	0.280792	21.5452	
56.32	0.0372314	0.276532	21.5452	
56.322	0.12146	0.276105	21.5452	
56.324	-0.172119	0.276141	21.5452	
56.326	-0.171509	0.274762	21.55	
56.328	0.289307	0.27226	21.55	
56.33	0.380859	0.274164	21.55	
56.332	-1.05042	0.277759	21.55	
56.334	-0.0115967	0.27356	21.5549	
56.336	0.388184	0.275208	21.5549	
56.338	0.325928	0.273871	21.5549	
56.34	0.175171	0.275317	21.5549	
56.342	-0.877686	0.282556	21.5597	
56.344	-0.318604	0.282806	21.5597	
56.346	0.174561	0.281958	21.5646	
56.348	0.239258	0.27926	21.5646	
56.35	-0.322876	0.281525	21.5694	
56.352	-0.352783	0.284784	21.5694	
56.354	0.438843	0.284094	21.5694	
56.356	-0.303345	0.283569	21.5694	
56.358	0.0506592	0.282635	21.5742	
56.36	0.238037	0.283716	21.5742	
56.362	-0.22522	0.284601	21.5742	
56.364	0.386353	0.282465	21.5694	
56.366	0.169678	0.281293	21.5694	
56.368	-0.285645	0.278833	21.5694	
56.37	-0.00793457	0.278015	21.5646	
56.372	0.441284	0.278229	21.5646	
56.374	0.69519	0.282532	21.5597	
56.376	0.209961	0.283606	21.5549	
56.378	-0.688477	0.289514	21.55	
56.38	-0.404663	0.289532	21.5452	
56.382	-0.0012207	0.286438	21.5355	
56.384	0.250244	0.283948	21.5306	
56.386	0.216064	0.284003	21.521	
56.388	-0.391846	0.284601	21.5113	
56.39	-0.294189	0.286438	21.5016	
56.392	0.0170898	0.284442	21.4919	
56.394	0.34668	0.283612	21.487	
56.396	0.00610352	0.280878	21.4773	
56.398	0.651855	0.285107	21.4725	
56.4	0.00915527	0.282898	21.4725	
56.402	-0.246582	0.281665	21.4677	
56.404	0.170898	0.281757	21.4677	
56.406	0.587769	0.284406	21.4628	
56.408	-0.217896	0.283936	21.4628	
56.41	-0.204468	0.284503	21.458	
56.412	-0.688477	0.288257	21.458	
56.414	0.13916	0.2883	21.4531	
56.416	0.250854	0.28913	21.4531	
56.418	-0.98999	0.29895	21.4483	
56.42	-0.384521	0.299982	21.4434	
56.422	0.0598145	0.299255	21.4434	
56.424	-0.0750732	0.297583	21.4386	
56.426	-0.0372314	0.295685	21.4386	
56.428	0.0262451	0.295178	21.4386	
56.43	-0.412598	0.297559	21.4386	
56.432	-0.134277	0.297815	21.4386	
56.434	0.326538	0.300684	21.4386	
56.436	0.437622	0.301715	21.4386	
56.438	-1.08521	0.311945	21.4386	
56.44	-0.0610352	0.309167	21.4386	
56.442	0.495605	0.313708	21.4386	
56.444	0.584717	0.317255	21.4386	
56.446	-0.182495	0.31543	21.4337	
56.448	-0.2948	0.307617	21.4337	
56.45	-0.460815	0.311157	21.4337	
56.452	-0.395508	0.312585	21.4289	
56.454	0.0854492	0.313287	21.4241	
56.456	0.388184	0.316992	21.4192	
56.458	0.159302	0.317505	21.4192	
56.46	-0.0305176	0.317407	21.4144	
56.462	0.0415039	0.309155	21.4095	
56.464	0.2771	0.311517	21.4047	
56.466	-0.328979	0.307806	21.4047	
56.468	-0.116577	0.307355	21.3998	
56.47	0.317993	0.308148	21.395	
56.472	0.921631	0.316119	21.3853	
56.474	0.352173	0.31413	21.3805	
56.476	-0.668945	0.319946	21.3708	
56.478	-0.0158691	0.319434	21.3611	
56.48	0.2948	0.317969	21.3514	
56.482	-0.258789	0.3172	21.3368	
56.484	-0.0714111	0.312073	21.3272	
56.486	-0.510254	0.315466	21.3126	
56.488	0.0872803	0.315424	21.3029	
56.49	-0.216064	0.312372	21.2884	
56.492	-0.101929	0.311914	21.2787	
56.494	-0.171509	0.309924	21.2739	
56.496	-0.0744629	0.309833	21.2642	
56.498	-0.119019	0.30802	21.2593	
56.5	-0.301514	0.310376	21.2545	
56.502	0.136719	0.310516	21.2545	
56.504	0.741577	0.312097	21.2545	
56.506	0.976562	0.319348	21.2496	
56.508	-0.629272	0.323883	21.2496	
56.51	-0.134888	0.320142	21.2496	
56.512	0.281372	0.317493	21.2448	
56.514	-0.499878	0.319592	21.24	
56.516	-0.349121	0.314612	21.2351	
56.518	-0.172119	0.309222	21.2303	
56.52	-0.145874	0.310309	21.2254	
56.522	-0.133057	0.310425	21.2206	
56.524	-0.288086	0.311584	21.2157	
56.526	-0.123901	0.311108	21.2109	
56.528	-0.39856	0.312201	21.206	
56.53	-0.15564	0.309949	21.1963	
56.532	0.461426	0.304059	21.1915	
56.534	-0.0848389	0.304791	21.1818	
56.536	-0.00366211	0.300946	21.1721	
56.538	0.465088	0.302338	21.1576	
56.54	-0.266113	0.303247	21.1479	
56.542	-0.0769043	0.295239	21.1334	
56.544	0.184326	0.293896	21.1188	
56.546	-0.216675	0.294318	21.1043	
56.548	-0.000610352	0.291931	21.0849	
56.55	0.0170898	0.288873	21.0704	
56.552	-0.247192	0.287817	21.0558	
56.554	-0.0299072	0.283728	21.0365	
56.556	0.346069	0.284155	21.0219	
56.558	0.488281	0.288531	21.0026	
56.56	-0.137939	0.287531	20.9832	
56.562	-0.585938	0.291138	20.9686	
56.564	0.109863	0.288373	20.9493	
56.566	0.170288	0.288379	20.9347	
56.568	0.231323	0.287836	20.9153	
56.57	-0.0646973	0.288403	20.9008	
56.572	0.145874	0.285449	20.8863	
56.574	0.820923	0.286707	20.8766	
56.576	0.355835	0.288165	20.862	
56.578	-0.372925	0.28501	20.8524	
56.58	-0.646362	0.287427	20.8427	
56.582	0.0366211	0.287781	20.833	
56.584	0.562744	0.290906	20.8233	
56.586	-0.0268555	0.289014	20.8184	
56.588	-0.388184	0.288977	20.8136	
56.59	-0.394287	0.289978	20.8088	
56.592	0.0396729	0.290204	20.8039	
56.594	-0.469971	0.291437	20.7991	
56.596	-0.351562	0.294891	20.7991	
56.598	0.165405	0.290027	20.7991	
56.6	0.336914	0.293304	20.7991	
56.602	0.240479	0.293243	20.7991	
56.604	0.38208	0.295355	20.7991	
56.606	-0.50415	0.294519	20.7991	
56.608	-0.473633	0.297076	20.7991	
56.61	0.373535	0.298767	20.7991	
56.612	0.301514	0.294897	20.7991	
56.614	-0.0567627	0.294073	20.7991	
56.616	-0.178223	0.293347	20.7991	
56.618	-0.826416	0.291711	20.7942	
56.62	-0.288696	0.290753	20.7942	
56.622	-0.264893	0.292804	20.7942	
56.624	0.00183105	0.292072	20.7894	
56.626	-0.0860596	0.29256	20.7894	
56.628	-0.332031	0.295618	20.7894	
56.63	0.0372314	0.291864	20.7894	
56.632	0.170288	0.292224	20.7894	
56.634	0.108032	0.290039	20.7845	
56.636	0.160522	0.287268	20.7797	
56.638	0.263062	0.279047	20.7748	
56.64	0.55481	0.283984	20.7652	
56.642	0.0012207	0.279041	20.7555	
56.644	0.459595	0.277789	20.7409	
56.646	0.263672	0.278601	20.7264	
56.648	0.146484	0.277118	20.707	
56.65	-0.317383	0.275684	20.6925	
56.652	-0.316162	0.27489	20.6731	
56.654	0.127563	0.275311	20.6586	
56.656	0.253906	0.273969	20.6392	
56.658	-0.377197	0.276147	20.6295	
56.66	-0.41748	0.280017	20.6198	
56.662	-0.344238	0.283044	20.6101	
56.664	-0.166016	0.281934	20.6004	
56.666	0.349121	0.282135	20.5956	
56.668	0.614014	0.287109	20.5907	
56.67	0.220947	0.286139	20.5907	
56.672	-0.266113	0.279584	20.5859	
56.674	0.308228	0.279144	20.5859	
56.676	-0.338745	0.275842	20.581	
56.678	-0.0958252	0.276642	20.581	
56.68	0.0213623	0.273907	20.581	
56.682	0.140381	0.272723	20.5762	
56.684	-0.0976562	0.272986	20.5762	
56.686	-0.619507	0.274078	20.5714	
56.688	-0.300293	0.276208	20.5714	
56.69	-0.0500488	0.274548	20.5665	
56.692	0.198364	0.275513	20.5665	
56.694	1.03455	0.284143	20.5617	
56.696	0.511475	0.288513	20.5617	
56.698	-1.49719	0.302295	20.5568	
56.7	-0.247192	0.301752	20.5568	
56.702	0.200806	0.302393	20.5568	
56.704	0.360718	0.298584	20.5568	
56.706	0.0866699	0.289685	20.5568	
56.708	-0.689697	0.290289	20.5568	
56.71	-0.377197	0.292712	20.5568	
56.712	0.115356	0.291052	20.5568	
56.714	-0.551758	0.291571	20.5568	
56.716	-0.270996	0.29079	20.5568	
56.718	0.088501	0.289954	20.5568	
56.72	-0.0494385	0.288989	20.5568	
56.722	0.258179	0.29024	20.5568	
56.724	0.336304	0.290723	20.5568	
56.726	-0.123901	0.290723	20.5568	
56.728	0.199585	0.288733	20.5568	
56.73	0.463867	0.291815	20.5568	
56.732	-0.292969	0.290131	20.5568	
56.734	-0.345459	0.292737	20.552	
56.736	0.485229	0.297552	20.552	
56.738	0.0415039	0.293317	20.5471	
56.74	0.392456	0.29458	20.5374	
56.742	-0.413208	0.297943	20.5326	
56.744	0.106812	0.297168	20.5229	
56.746	0.236816	0.297369	20.5084	
56.748	0.176392	0.299127	20.4938	
56.75	-0.358276	0.302539	20.4793	
56.752	0.246582	0.302533	20.4648	
56.754	0.010376	0.302338	20.4454	
56.756	-0.74646	0.306342	20.4309	
56.758	-0.108643	0.302545	20.4115	
56.76	0.288696	0.304053	20.3969	
56.762	0.34668	0.30166	20.3776	
56.764	0.117798	0.30174	20.3679	
56.766	-0.231934	0.302356	20.3533	
56.768	-0.000610352	0.300049	20.3388	
56.77	-0.0817871	0.30022	20.3291	
56.772	0.0585938	0.299347	20.3146	
56.774	0.126343	0.292401	20.3049	
56.776	0.0415039	0.289258	20.2952	
56.778	0.13855	0.286914	20.2855	
56.78	-0.246582	0.282916	20.2758	
56.782	-0.322876	0.285779	20.271	
56.784	-0.237427	0.282526	20.2613	
56.786	-0.102539	0.283282	20.2564	
56.788	0.0775146	0.280176	20.2467	
56.79	-0.402832	0.280261	20.2419	
56.792	0.205078	0.281915	20.2371	
56.794	0.993042	0.287146	20.2322	
56.796	0.447388	0.288104	20.2274	
56.798	-0.479126	0.291241	20.2225	
56.8	-0.115967	0.289032	20.2177	
56.802	-0.010376	0.286731	20.2128	
56.804	0.380859	0.286719	20.208	
56.806	-0.124512	0.282922	20.1983	
56.808	-0.206299	0.280249	20.1935	
56.81	-0.370483	0.280219	20.1886	
56.812	-0.183716	0.279041	20.1838	
56.814	-0.917969	0.287653	20.1838	
56.816	-0.444336	0.290314	20.1789	
56.818	0.0799561	0.282849	20.1741	
56.82	0.331421	0.283276	20.1692	
56.822	0.533447	0.285962	20.1692	
56.824	0.0311279	0.286255	20.1644	
56.826	-0.374756	0.289142	20.1547	
56.828	0.363159	0.289453	20.1499	
56.83	0.514526	0.294226	20.1353	
56.832	0.0500488	0.293024	20.1256	
56.834	-0.355225	0.295496	20.1062	
56.836	-0.130615	0.295197	20.0869	
56.838	0.032959	0.292896	20.0675	
56.84	0.267944	0.290027	20.0433	
56.842	-0.090332	0.290918	20.0239	
56.844	-0.122681	0.287549	19.9997	
56.846	-0.375977	0.288672	19.9803	
56.848	0.109253	0.2883	19.9609	
56.85	-0.0860596	0.285986	19.9415	
56.852	-0.055542	0.28338	19.927	
56.854	0.759277	0.289697	19.9173	
56.856	0.50293	0.292188	19.9076	
56.858	0.375977	0.292175	19.9028	
56.86	-0.578613	0.293787	19.8979	
56.862	-0.696411	0.297308	19.8931	
56.864	0.261841	0.298267	19.8931	
56.866	0.671997	0.301495	19.8931	
56.868	0.0164795	0.29552	19.8931	
56.87	-0.540161	0.298712	19.8931	
56.872	-0.111084	0.297162	19.8931	
56.874	-0.0653076	0.294733	19.8931	
56.876	-0.315552	0.294501	19.8931	
56.878	-0.315552	0.296698	19.8979	
56.88	0.189819	0.298383	19.8979	
56.882	0.339355	0.300372	19.8979	
56.884	0.130005	0.300696	19.9028	
56.886	-0.390625	0.298407	19.9028	
56.888	-0.270386	0.298108	19.9028	
56.89	-0.161743	0.299225	19.9028	
56.892	-0.203247	0.299274	19.8979	
56.894	0.496826	0.293896	19.8979	
56.896	0.777588	0.296558	19.8931	
56.898	-0.529175	0.286877	19.8882	
56.9	-0.228882	0.286694	19.8834	
56.902	0.198975	0.286676	19.8785	
56.904	0.127563	0.284344	19.8737	
56.906	0.0756836	0.284235	19.8688	
56.908	-0.153809	0.278876	19.864	
56.91	-0.177612	0.27688	19.8592	
56.912	-0.366821	0.279395	19.8543	
56.914	-0.00732422	0.27395	19.8495	
56.916	0.0195312	0.271436	19.8495	
56.918	-0.0787354	0.271338	19.8495	
56.92	-0.618286	0.277026	19.8495	
56.922	-0.126343	0.275708	19.8495	
56.924	0.441284	0.276758	19.8543	
56.926	0.0384521	0.275903	19.8543	
56.928	-0.352783	0.277435	19.8592	
56.93	-0.0238037	0.273035	19.8592	
56.932	0.334473	0.27345	19.864	
56.934	0.391235	0.273907	19.864	
56.936	0.375366	0.272809	19.864	
56.938	0.517578	0.27757	19.8688	
56.94	0.00793457	0.273724	19.864	
56.942	-0.804443	0.277637	19.864	
56.944	0.0878906	0.277448	19.864	
56.946	0.43396	0.279419	19.8592	
56.948	0.528564	0.282941	19.8592	
56.95	0.0537109	0.279895	19.8543	
56.952	0.0457764	0.277887	19.8543	
56.954	0.159302	0.279376	19.8543	
56.956	-0.897827	0.28089	19.8495	
56.958	-0.737915	0.287183	19.8495	
56.96	0.0427246	0.284723	19.8495	
56.962	0.430298	0.285559	19.8495	
56.964	0.0219727	0.284601	19.8495	
56.966	-0.0463867	0.282745	19.8543	
56.968	0.00183105	0.282758	19.8543	
56.97	0.0488281	0.282428	19.8592	
56.972	-0.0854492	0.282697	19.864	
56.974	-0.535278	0.286786	19.864	
56.976	0.298462	0.289355	19.864	
56.978	0.388794	0.291858	19.8688	
56.98	0.454712	0.293939	19.8688	
56.982	-0.125732	0.291968	19.8688	
56.984	-0.123291	0.290826	19.8688	
56.986	-0.62561	0.296057	19.8688	
56.988	-0.125122	0.296533	19.8688	
56.99	0.264282	0.295148	19.8688	
56.992	-0.270386	0.295801	19.8688	
56.994	-0.587769	0.291748	19.8688	
56.996	-0.0701904	0.287976	19.8688	
56.998	0.0805664	0.28399	19.8688	
57	0.462646	0.287457	19.8688	
57.002	0.161133	0.288965	19.8688	
57.004	-0.431519	0.289471	19.8688	
57.006	-0.455322	0.29278	19.8688	
57.008	0.463257	0.295349	19.8688	
57.01	0.388794	0.295532	19.8688	
57.012	-0.0445557	0.294141	19.8688	
57.014	-0.0842285	0.285803	19.8688	
57.016	0.202637	0.283386	19.864	
57.018	0.0537109	0.283124	19.864	
57.02	0.303345	0.282843	19.864	
57.022	0.250854	0.280017	19.8592	
57.024	-0.366211	0.283368	19.8543	
57.026	0.199585	0.281616	19.8543	
57.028	0.259399	0.280579	19.8495	
57.03	-0.193481	0.277368	19.8446	
57.032	-0.378418	0.280652	19.8398	
57.034	0.164185	0.278741	19.8301	
57.036	-0.303345	0.280469	19.8252	
57.038	-0.115967	0.281299	19.8204	
57.04	0.185547	0.280475	19.8156	
57.042	0.126343	0.280835	19.8156	
57.044	-0.279541	0.282404	19.8107	
57.046	-0.0390625	0.279034	19.8059	
57.048	0.214233	0.280084	19.8059	
57.05	-0.237427	0.281598	19.801	
57.052	0.314941	0.284192	19.801	
57.054	0.0469971	0.277069	19.801	
57.056	0.114746	0.273187	19.801	
57.058	0.161133	0.271039	19.801	
57.06	-0.391235	0.269165	19.801	
57.062	-0.418091	0.266382	19.8059	
57.064	0.276489	0.266528	19.8107	
57.066	-0.320435	0.263013	19.8156	
57.068	-0.247803	0.265326	19.8204	
57.07	0.442505	0.264349	19.8301	
57.072	-0.043335	0.263672	19.8349	
57.074	-0.280151	0.26582	19.8446	
57.076	0.0952148	0.263617	19.8592	
57.078	0.0750732	0.261212	19.8688	
57.08	0.425415	0.263568	19.8785	
57.082	0.0286865	0.260461	19.8834	
57.084	-0.193481	0.261096	19.8931	
57.086	-0.604858	0.263239	19.8979	
57.088	-0.140381	0.261938	19.9076	
57.09	0.13855	0.261707	19.9076	
57.092	0.211792	0.261792	19.9125	
57.094	0.194702	0.258771	19.9173	
57.096	0.0872803	0.251868	19.9221	
57.098	-0.0836182	0.247412	19.927	
57.1	-0.699463	0.252118	19.9318	
57.102	-0.704956	0.257178	19.9367	
57.104	0.420532	0.260107	19.9415	
57.106	0.670166	0.266052	19.9464	
57.108	0.650024	0.271014	19.9512	
57.11	0.162964	0.270868	19.9561	
57.112	-0.358887	0.270789	19.9657	
57.114	-0.567627	0.276392	19.9706	
57.116	-0.0628662	0.276825	19.9754	
57.118	0.100098	0.277039	19.9851	
57.12	-0.358887	0.274445	19.99	
57.122	0.0787354	0.273969	19.9997	
57.124	0.435181	0.273907	20.0094	
57.126	0.452271	0.278046	20.019	
57.128	0.310669	0.277625	20.0287	
57.13	-0.630493	0.283691	20.0384	
57.132	0.400391	0.284351	20.0433	
57.134	0.0512695	0.280951	20.053	
57.136	-0.598145	0.283179	20.0578	
57.138	0.161743	0.27962	20.0675	
57.14	0.794067	0.287482	20.0723	
57.142	0.309448	0.282532	20.0772	
57.144	-0.720825	0.288861	20.082	
57.146	-0.0146484	0.284668	20.0869	
57.148	0.0860596	0.280243	20.0917	
57.15	-0.640869	0.286115	20.0917	
57.152	-0.276489	0.288422	20.0966	
57.154	-0.144043	0.288269	20.1014	
57.156	0.45166	0.283807	20.1062	
57.158	0.336304	0.279791	20.1062	
57.16	-0.52063	0.28457	20.1111	
57.162	0.00488281	0.280316	20.1159	
57.164	0.83374	0.288434	20.1208	
57.166	0.0762939	0.288733	20.1256	
57.168	-0.845947	0.297174	20.1305	
57.17	-0.209351	0.298779	20.1353	
57.172	0.549927	0.303424	20.145	
57.174	0.0323486	0.298395	20.1499	
57.176	-0.466919	0.300079	20.1595	
57.178	-0.46814	0.300873	20.1644	
57.18	-0.264282	0.298969	20.1741	
57.182	0.298462	0.300696	20.1789	
57.184	0.24353	0.301898	20.1886	
57.186	-0.184326	0.297485	20.1935	
57.188	-0.469971	0.300934	20.1983	
57.19	-0.26001	0.300891	20.1983	
57.192	-0.0250244	0.298437	20.2031	
57.194	0.55603	0.29812	20.2031	
57.196	0.199585	0.299414	20.208	
57.198	0.0720215	0.299329	20.208	
57.2	-0.252075	0.297223	20.208	
57.202	-0.272217	0.298334	20.208	
57.204	-0.325317	0.297272	20.208	
57.206	-0.386353	0.296582	20.208	
57.208	0.371094	0.29566	20.2031	
57.21	0.45166	0.296289	20.2031	
57.212	0.947876	0.305322	20.2031	
57.214	0.160522	0.306085	20.2031	
57.216	-0.032959	0.304388	20.2031	
57.218	-0.343018	0.307281	20.1983	
57.22	-0.0189209	0.304437	20.1983	
57.222	0.452271	0.306451	20.1983	
57.224	0.0390625	0.30318	20.1983	
57.226	-0.0933838	0.302118	20.1935	
57.228	-0.127563	0.3008	20.1935	
57.23	-0.0585938	0.299451	20.1935	
57.232	0.198975	0.297656	20.1935	
57.234	-0.497437	0.300989	20.1935	
57.236	-0.256348	0.300519	20.1935	
57.238	0.490723	0.304266	20.1935	
57.24	-0.0427246	0.302838	20.1935	
57.242	-0.24231	0.303998	20.1935	
57.244	0.0775146	0.301978	20.1983	
57.246	0.29541	0.304541	20.1983	
57.248	0.0305176	0.302704	20.1983	
57.25	-0.498657	0.305316	20.1983	
57.252	-0.0128174	0.302295	20.1983	
57.254	0.17334	0.303558	20.1983	
57.256	-0.476685	0.307178	20.1983	
57.258	0.245972	0.308026	20.1983	
57.26	0.0183105	0.304297	20.1983	
57.262	0.251465	0.302631	20.1983	
57.264	-1.13525	0.311218	20.1983	
57.266	-0.129395	0.309308	20.1983	
57.268	0.952148	0.316351	20.1983	
57.27	0.396118	0.315887	20.1983	
57.272	0.218506	0.317639	20.1983	
57.274	-0.983887	0.324677	20.1983	
57.276	-0.910645	0.332831	20.1983	
57.278	0.220947	0.33429	20.1983	
57.28	0.438843	0.334424	20.2031	
57.282	0.151978	0.335657	20.2031	
57.284	-0.463257	0.338354	20.2031	
57.286	-0.371094	0.336017	20.208	
57.288	0.107422	0.335687	20.208	
57.29	-0.286255	0.337164	20.2128	
57.292	-0.402222	0.339069	20.2177	
57.294	-0.223999	0.339362	20.2177	
57.296	0.490112	0.34339	20.2225	
57.298	0.474243	0.347296	20.2225	
57.3	1.04919	0.350793	20.2225	
57.302	0.186157	0.345605	20.2225	
57.304	-0.359497	0.344995	20.2225	
57.306	-0.0604248	0.338898	20.2177	
57.308	-0.48645	0.337262	20.2177	
57.31	0.19043	0.337537	20.2128	
57.312	0.482178	0.33877	20.208	
57.314	0.0549316	0.333643	20.2031	
57.316	0.275269	0.335767	20.1983	
57.318	-0.132446	0.33609	20.1886	
57.32	-0.811768	0.340619	20.1838	
57.322	-0.678711	0.346619	20.1789	
57.324	0.246582	0.344733	20.1741	
57.326	0.317383	0.343384	20.1692	
57.328	0.562744	0.345905	20.1644	
57.33	0.354004	0.34314	20.1644	
57.332	1.07849	0.349921	20.1595	
57.334	-0.822144	0.357629	20.1595	
57.336	-1.03882	0.362036	20.1595	
57.338	0.0714111	0.361133	20.1595	
57.34	-0.0164795	0.353357	20.1595	
57.342	-0.0604248	0.350867	20.1644	
57.344	-0.0610352	0.344269	20.1692	
57.346	-0.179443	0.345917	20.1741	
57.348	-0.794678	0.353003	20.1789	
57.35	-0.202026	0.348615	20.1838	
57.352	0.387573	0.349725	20.1935	
57.354	-0.378418	0.352069	20.1983	
57.356	0.175171	0.349304	20.2031	
57.358	0.280762	0.348749	20.2031	
57.36	-0.0415039	0.343958	20.208	
57.362	0.0762939	0.344672	20.208	
57.364	-0.0390625	0.336725	20.2128	
57.366	-0.0256348	0.336218	20.2128	
57.368	0.117188	0.328931	20.2128	
57.37	-0.0012207	0.326849	20.2128	
57.372	-0.656738	0.327917	20.208	
57.374	-0.204468	0.329639	20.208	
57.376	0.241699	0.327386	20.208	
57.378	0.352783	0.326233	20.208	
57.38	-0.273438	0.326324	20.208	
57.382	-0.181274	0.325153	20.208	
57.384	-0.245361	0.325171	20.208	
57.386	0.240479	0.325732	20.208	
57.388	0.516968	0.326202	20.208	
